strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
170603010601,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603010602,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603010603,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603010604,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603010605,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603010606,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603010607,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603010701,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603010702,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603010703,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603010704,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603010705,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603020101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603020102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603020103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603020104,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603020105,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603020106,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603020107,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603020108,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603020109,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603020110,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603020111,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603020201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603020202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603020203,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603020204,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603020205,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603020206,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603020301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603020302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603020303,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603020304,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603020305,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603020306,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603020307,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603020401,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603020402,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603020403,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603020404,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603020405,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030104,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030105,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030106,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030203,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030204,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030205,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030206,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030207,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030208,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030303,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030304,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030401,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030402,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030403,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030501,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030502,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030503,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030504,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030505,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030506,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030601,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030602,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030603,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030701,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030702,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030703,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030704,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030705,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030706,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030707,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603030708,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603040101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603040102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603040103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603040201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603040202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603040203,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050104,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050203,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050204,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050401,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050402,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050501,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050502,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050503,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050504,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050505,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050506,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050507,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050601,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050602,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050603,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050701,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050702,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050703,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050704,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050801,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050802,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050803,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050804,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050805,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050806,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050901,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050902,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603050903,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060104,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060105,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060106,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060107,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060203,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060204,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060205,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060401,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060402,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060403,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060404,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060405,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060501,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060502,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060503,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060504,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060601,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060602,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060603,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060604,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060605,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060606,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060607,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060701,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060702,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060801,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060802,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060901,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060902,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060903,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060904,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060905,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603060906,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603061001,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603061002,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603061003,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603061101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603061102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603061103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603061201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603061202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603061203,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603061204,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603061205,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603061206,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603061301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603061302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603061303,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603061304,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603061305,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603061306,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603061307,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603061308,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603070101,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603070102,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603070103,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603070104,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603070105,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603070201,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603070202,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603070203,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603070204,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603070205,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603070206,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603070301,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603070302,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603070303,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603070401,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603070402,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170603070403,mFISHx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
