strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
170703010704,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010705,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010706,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010707,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010708,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010709,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010801,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703010802,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703010803,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703010804,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703010805,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703010806,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703010807,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703010901,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010902,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010903,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010904,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010905,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010906,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010907,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010908,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010909,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010910,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703010911,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703011001,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703011002,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703011003,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703011004,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703011005,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703011006,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703011007,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703011101,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703011102,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703011103,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020101,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020102,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020103,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020104,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020105,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020106,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020201,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020202,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020203,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020204,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020205,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020206,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020207,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020301,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020302,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020303,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020401,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703020402,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703020403,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703020404,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703020501,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703020502,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703020503,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703020504,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703020505,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703020506,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703020601,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020602,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020603,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020604,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020605,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020606,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020607,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020608,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020609,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020701,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020702,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020703,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020704,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020705,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703020706,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703030701,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703030702,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703030703,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703030704,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703030901,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703030902,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703030903,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703030904,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703040301,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703040302,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703040303,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703040304,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703040305,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703040306,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703040307,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703040308,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703040401,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703040402,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703040403,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703040501,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703040502,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703040601,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703040602,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703040603,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703040604,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703040605,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703040606,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703040607,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703040608,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703050201,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050202,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050203,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050204,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050205,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050301,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703050302,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703050401,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703050402,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703050403,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703050404,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703050601,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703050602,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703050603,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703050604,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703050605,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703050606,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703050701,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703050702,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703050703,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703050704,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703050705,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703050706,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703050707,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703050708,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703050709,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703050710,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703050711,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703050801,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050802,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050803,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050804,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050805,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050806,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050807,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050808,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050809,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703050901,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703050902,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703051005,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060101,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060102,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060103,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170703060301,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060302,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060303,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060304,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060305,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060401,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060402,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060403,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060501,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060502,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060503,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060504,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060505,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060601,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060602,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060603,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060604,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060605,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060606,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060607,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060608,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060801,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060802,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060803,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060804,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060805,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060901,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060902,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060903,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060904,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060905,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060906,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060907,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703060908,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703061101,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703061102,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703061103,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703061104,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703061105,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703061106,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703061107,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170703061108,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800010101,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800010102,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800010201,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800010202,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800010301,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800010302,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800010303,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800010304,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800010401,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800010402,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800010501,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800010502,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800010503,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800010504,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800010505,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800010506,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800020101,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020102,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020103,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020104,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020105,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020106,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020107,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020108,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020109,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020110,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020111,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020201,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020202,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020203,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020204,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020205,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800020301,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800020302,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800020303,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800020304,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800020305,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800020401,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800020402,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800020403,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800020404,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800020405,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800020601,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800020602,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800020603,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800020604,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800020605,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800020606,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800030101,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800030102,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800030103,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800030104,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800030105,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800030106,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800030107,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800030501,mAMMAx,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
170800030502,mAMMAx,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
170800030503,mAMMAx,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
170800030505,mAMMAx,1,4,3,1,Native,Extirpated/historical presence,Both breeding and nonbreeding,Year-round
170800040101,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040102,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040103,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040104,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040201,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040202,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040203,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040204,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040205,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040206,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040301,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040302,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040303,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040304,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040305,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040306,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040307,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040308,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040309,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040401,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040402,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040403,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040404,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040405,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040406,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040407,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040408,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040501,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040502,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040503,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040504,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040505,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040506,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040507,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800040508,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170800050101,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800050102,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800050103,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800050104,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800050105,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800050106,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800050201,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800050202,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800050203,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800050204,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800050205,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800050206,mAMMAx,1,2,3,1,Native,Possibly present,Both breeding and nonbreeding,Year-round
170800050401,mAMMAx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
